       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 135.000000    0.701185    0.005291  114.521484  107.573550   -6.947934    1.259554  188.135527    0.575629   -0.070418   -0.121347    0.383864
 136.000000    0.706446    0.005261  111.796875  105.679575   -6.117300    1.227371  157.883981    0.506812   -0.068619   -0.101835    0.336358
 137.000000    0.711723    0.005277  109.335938  103.779735   -5.556202    1.198049  106.322193    0.460326   -0.066979   -0.068578    0.324769
 138.000000    0.716989    0.005266  107.050781  101.883945   -5.166836    1.170840   73.938435    0.428067   -0.065458   -0.047690    0.314919
 139.000000    0.722242    0.005253  105.029297   99.992745   -5.036552    1.144381   24.800350    0.417273   -0.063979   -0.015996    0.337298
 140.000000    0.727506    0.005264  103.271484   98.097735   -5.173749    1.117147  -26.063789    0.428640   -0.062456    0.016811    0.382995
 141.000000    0.732748    0.005242  101.689453   96.210735   -5.478718    1.088429  -58.181599    0.453906   -0.060851    0.037527    0.430583
 142.000000    0.738014    0.005266  100.898438   94.315125   -6.583313    1.053764 -209.776278    0.545421   -0.058913    0.135306    0.621814
 143.000000    0.743265    0.005252  100.458984   92.424585   -8.034399    1.011572 -276.318552    0.665642   -0.056554    0.178225    0.787313
 144.000000    0.748528    0.005263   98.349609   90.530040   -7.819569    0.970420   40.821833    0.647844   -0.054253   -0.026330    0.567260
 145.000000    0.753830    0.005302   95.712891   88.621275   -7.091616    0.932820  137.294717    0.587533   -0.052151   -0.088555    0.446827
 146.000000    0.759091    0.005261   92.988281   86.727315   -6.260966    0.899881  157.888115    0.518715   -0.050310   -0.101838    0.366567
 147.000000    0.764345    0.005254   90.351562   84.835905   -5.515657    0.870902  141.857805    0.456967   -0.048690   -0.091498    0.316779
 148.000000    0.769604    0.005259   87.890625   82.942545   -4.948080    0.844878  107.918086    0.409943   -0.047235   -0.069607    0.293102
 149.000000    0.774857    0.005253   85.693359   81.051525   -4.641834    0.820496   58.301062    0.384571   -0.045871   -0.037604    0.301096
 150.000000    0.780196    0.005339   83.759766   79.129455   -4.630311    0.795774    2.158399    0.383617   -0.044489   -0.001392    0.337735
 151.000000    0.785446    0.005250   82.529297   77.239320   -5.289977    0.768000 -125.641740    0.438269   -0.042937    0.081039    0.476372
 152.000000    0.790693    0.005247   82.001953   75.350370   -6.651583    0.733098 -259.497750    0.551077   -0.040985    0.167376    0.677468
 153.000000    0.795947    0.005254   81.562500   73.459020   -8.103480    0.690525 -276.354390    0.671365   -0.038605    0.178249    0.811009
 154.000000    0.801187    0.005240   80.507812   71.572710   -8.935103    0.643707 -158.714156    0.740264   -0.035988    0.102371    0.806647
 155.000000    0.806449    0.005262   78.486328   69.678300   -8.808028    0.597357   24.148297    0.729736   -0.033396   -0.015576    0.680764
